GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
56102	5.35e-04	1.46e-04	0.422	-3.797501	-1.6036763	187.73	PCDHGB3	protocadherin gamma subfamily B, 3
4577	5.35e-04	1.46e-04	0.349	3.797461	1.3248469	734.9	TRNV	tRNA-Val
51386	5.35e-04	1.46e-04	0.224	-3.797215	-0.850373	8778.8	EIF3L	eukaryotic translation initiation factor 3 subunit L
10723	5.37e-04	1.47e-04	0.287	3.796302	1.0900385	1283.55	SLC12A7	solute carrier family 12 member 7
3423	5.39e-04	1.47e-04	0.276	-3.795594	-1.0467281	10964.68	IDS	iduronate 2-sulfatase
56606	5.40e-04	1.48e-04	0.396	-3.794789	-1.503103	1381.06	SLC2A9	solute carrier family 2 member 9
23167	5.41e-04	1.48e-04	0.278	3.794234	1.0558916	9769.04	EFR3A	EFR3 homolog A
105370092	5.42e-04	1.48e-04	0.443	3.79382	1.6801062	50.64	LOC105370092	uncharacterized LOC105370092
26266	5.43e-04	1.49e-04	0.303	3.793525	1.1496279	91.82	SLC13A4	solute carrier family 13 member 4
9570	5.44e-04	1.49e-04	0.206	3.792704	0.7797945	3519.82	GOSR2	golgi SNAP receptor complex member 2
348938	5.45e-04	1.49e-04	1.26	3.792269	4.7798006	8.29	NIPAL4	NIPA like domain containing 4
100859921	5.45e-04	1.49e-04	0.902	3.79219	3.4190465	23.36	LINC00536	long intergenic non-protein coding RNA 536
51218	5.45e-04	1.49e-04	0.283	-3.792216	-1.0714453	806.53	GLRX5	glutaredoxin 5
5334	5.47e-04	1.50e-04	0.313	3.791386	1.1884425	165.28	PLCL1	phospholipase C like 1 (inactive)
5436	5.48e-04	1.50e-04	0.214	-3.79085	-0.8126635	1180.32	POLR2G	RNA polymerase II subunit G
730227	5.48e-04	1.50e-04	0.494	3.790544	1.8732675	26.29	BTG2-DT	BTG2 divergent transcript
3815	5.48e-04	1.50e-04	0.681	-3.790415	-2.5811481	68.22	KIT	KIT proto-oncogene, receptor tyrosine kinase
3148	5.48e-04	1.50e-04	0.37	-3.790452	-1.4040332	6083.31	HMGB2	high mobility group box 2
100130283	5.48e-04	1.50e-04	0.38	-3.790455	-1.4386995	331.95	LOC100130283	uncharacterized LOC100130283
51230	5.48e-04	1.50e-04	0.209	-3.790412	-0.7918277	2471.21	PHF20	PHD finger protein 20
107985306	5.49e-04	1.51e-04	0.35	3.78997	1.3257153	228.61	LOC107985306	uncharacterized LOC107985306
105374535	5.51e-04	1.51e-04	0.5	-3.789272	-1.8929644	34.74	LOC105374535	uncharacterized LOC105374535
54969	5.51e-04	1.51e-04	0.322	-3.789069	-1.2190552	513.55	HPF1	histone PARylation factor 1
100130298	5.54e-04	1.52e-04	0.813	-3.7877	-3.0786535	12.79	LOC100130298	hCG1816373-like
84717	5.56e-04	1.53e-04	0.287	-3.786909	-1.087965	2604.63	HDGFL2	HDGF like 2
84993	5.56e-04	1.53e-04	0.24	-3.78678	-0.908519	1533.81	UBL7	ubiquitin like 7
1768	5.56e-04	1.53e-04	0.437	-3.786465	-1.6554768	66.76	DNAH6	dynein axonemal heavy chain 6
56111	5.57e-04	1.53e-04	0.422	-3.786185	-1.5990857	187.28	PCDHGA4	protocadherin gamma subfamily A, 4
23129	5.58e-04	1.53e-04	0.284	-3.7857	-1.0760018	19347.45	PLXND1	plexin D1
81839	5.60e-04	1.54e-04	0.227	-3.784928	-0.8573841	1042.76	VANGL1	VANGL planar cell polarity protein 1
644068	5.60e-04	1.54e-04	0.4	3.784596	1.5140118	36.85	RPS14P3	ribosomal protein S14 pseudogene 3
79862	5.61e-04	1.54e-04	0.199	-3.784048	-0.7541916	608.17	ZNF669	zinc finger protein 669
56112	5.62e-04	1.54e-04	0.422	-3.783916	-1.5958319	188.56	PCDHGA3	protocadherin gamma subfamily A, 3
409	5.64e-04	1.55e-04	0.237	-3.783006	-0.8951175	5298.29	ARRB2	arrestin beta 2
4722	5.64e-04	1.55e-04	0.226	-3.782867	-0.8550225	1725.37	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
494514	5.66e-04	1.56e-04	0.358	-3.781858	-1.3555223	251.93	TYMSOS	TYMS opposite strand RNA
653238	5.66e-04	1.56e-04	0.202	-3.78179	-0.7653108	1510.02	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)
399821	5.68e-04	1.56e-04	0.766	-3.781036	-2.897347	15.74	EDRF1-DT	EDRF1 divergent transcript
105370500	5.68e-04	1.56e-04	0.548	3.781004	2.0704166	20.33	LOC105370500	uncharacterized LOC105370500
80728	5.68e-04	1.56e-04	0.362	-3.780843	-1.3691261	49.17	ARHGAP39	Rho GTPase activating protein 39
105369370	5.72e-04	1.57e-04	0.635	3.778953	2.3990332	108.93	LOC105369370	uncharacterized LOC105369370
25832	5.72e-04	1.58e-04	0.337	3.778716	1.2734261	3746.6	NBPF14	NBPF member 14
4731	5.75e-04	1.58e-04	0.199	-3.777623	-0.7532595	2061.62	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3
29015	5.75e-04	1.58e-04	0.367	3.777469	1.386457	18293.12	SLC43A3	solute carrier family 43 member 3
790955	5.75e-04	1.58e-04	0.292	-3.777462	-1.101766	123.08	UQCC3	ubiquinol-cytochrome c reductase complex assembly factor 3
100506127	5.76e-04	1.59e-04	0.459	-3.777156	-1.7318311	93.65	GVQW3	GVQW motif containing 3
9853	5.76e-04	1.59e-04	0.337	-3.776751	-1.2735215	1317.2	RUSC2	RUN and SH3 domain containing 2
79747	5.77e-04	1.59e-04	0.813	-3.776506	-3.071098	12.8	ADGB	androglobin
150372	5.79e-04	1.60e-04	0.397	-3.775704	-1.4980966	4334.04	NFAM1	NFAT activating protein with ITAM motif 1
10687	5.80e-04	1.60e-04	0.394	3.775074	1.4872963	460.78	PNMA2	PNMA family member 2
23389	5.84e-04	1.61e-04	0.322	3.773376	1.2136164	7538.82	MED13L	mediator complex subunit 13L
5329	5.84e-04	1.61e-04	0.381	3.773103	1.4369858	14667.31	PLAUR	plasminogen activator, urokinase receptor
29935	5.86e-04	1.62e-04	0.67	3.772403	2.5260221	13.67	RPA4	replication protein A4
105375019	5.87e-04	1.62e-04	0.321	3.772089	1.2124508	673.81	LOC105375019	uncharacterized LOC105375019
105372712	5.88e-04	1.62e-04	0.377	3.77163	1.4210164	86.04	LINC02970	long intergenic non-protein coding RNA 2970
79018	5.88e-04	1.62e-04	0.226	-3.77131	-0.852841	486.56	GID4	GID complex subunit 4 homolog
51335	5.89e-04	1.63e-04	0.244	-3.771026	-0.9189914	2547.99	NGRN	neugrin, neurite outgrowth associated
5244	5.89e-04	1.63e-04	0.347	-3.77095	-1.3076511	876.82	ABCB4	ATP binding cassette subfamily B member 4
126792	5.91e-04	1.63e-04	0.234	-3.769947	-0.8822368	1061.67	B3GALT6	beta-1,3-galactosyltransferase 6
107985155	5.93e-04	1.64e-04	1.431	-3.769109	-5.3924683	8.84	LOC107985155	uncharacterized LOC107985155
105370767	5.96e-04	1.65e-04	0.829	3.767982	3.1236149	16.88	LOC105370767	uncharacterized LOC105370767
535	5.96e-04	1.65e-04	0.323	-3.767713	-1.2153858	4287.12	ATP6V0A1	ATPase H+ transporting V0 subunit a1
4146	5.97e-04	1.65e-04	0.541	3.767356	2.038846	27.31	MATN1	matrilin 1
64805	5.97e-04	1.65e-04	0.851	-3.767141	-3.2073569	20.71	P2RY12	purinergic receptor P2Y12
56104	5.97e-04	1.65e-04	0.423	-3.767032	-1.5953296	187.79	PCDHGB1	protocadherin gamma subfamily B, 1
100287098	5.97e-04	1.65e-04	0.48	-3.767064	-1.8068544	177.04	TONSL-AS1	TONSL antisense RNA 1
6282	6.00e-04	1.66e-04	0.282	3.765855	1.0621459	32634.64	S100A11	S100 calcium binding protein A11
3276	6.00e-04	1.66e-04	0.283	3.765667	1.06725	5691	PRMT1	protein arginine methyltransferase 1
91442	6.04e-04	1.67e-04	0.292	-3.763934	-1.1009148	223.59	FAAP24	FA core complex associated protein 24
100302652	6.04e-04	1.67e-04	0.252	3.763886	0.9468861	460.66	GPR75-ASB3	GPR75-ASB3 readthrough
107984336	6.05e-04	1.67e-04	0.731	3.763644	2.7521239	15.73	LOC107984336	
81621	6.06e-04	1.68e-04	0.46	-3.763248	-1.7304528	94.83	KAZALD1	Kazal type serine peptidase inhibitor domain 1
23328	6.07e-04	1.68e-04	0.298	3.762482	1.1225147	13987.26	SASH1	SAM and SH3 domain containing 1
25970	6.08e-04	1.68e-04	0.256	-3.762418	-0.9638046	2958.81	SH2B1	SH2B adaptor protein 1
56103	6.08e-04	1.68e-04	0.424	-3.762249	-1.596783	187.93	PCDHGB2	protocadherin gamma subfamily B, 2
9708	6.11e-04	1.69e-04	0.399	-3.760952	-1.5021508	204.42	PCDHGA8	protocadherin gamma subfamily A, 8
105374152	6.11e-04	1.69e-04	0.527	3.760689	1.9814273	42.27	LOC105374152	
7419	6.16e-04	1.71e-04	0.201	-3.758859	-0.7538893	5062.55	VDAC3	voltage dependent anion channel 3
8872	6.16e-04	1.71e-04	0.212	-3.758723	-0.7984208	2384.46	CDC123	cell division cycle 123
6498	6.16e-04	1.71e-04	0.333	3.758494	1.2525903	14336.27	SKIL	SKI like proto-oncogene
55150	6.17e-04	1.71e-04	0.614	-3.758215	-2.3059188	19.55	C19orf73	chromosome 19 open reading frame 73
400961	6.17e-04	1.71e-04	0.528	-3.758016	-1.9858083	30.8	PAIP2B	poly(A) binding protein interacting protein 2B
7775	6.18e-04	1.71e-04	0.351	-3.757876	-1.3175698	72.68	ZNF232	zinc finger protein 232
113263	6.20e-04	1.72e-04	0.208	-3.756962	-0.7806527	1086.43	GLCCI1	glucocorticoid induced 1
57130	6.20e-04	1.72e-04	0.194	3.756687	0.7280554	8236.65	ATP13A1	ATPase 13A1
6895	6.24e-04	1.73e-04	0.255	-3.755262	-0.9563254	751.45	TARBP2	TARBP2 subunit of RISC loading complex
728	6.24e-04	1.73e-04	0.323	-3.755283	-1.2139799	10405.32	C5AR1	complement C5a receptor 1
1174	6.24e-04	1.73e-04	0.223	-3.755145	-0.8363455	2076.63	AP1S1	adaptor related protein complex 1 subunit sigma 1
7789	6.24e-04	1.73e-04	0.265	3.754948	0.9937756	300.29	ZXDA	zinc finger X-linked duplicated A
23510	6.24e-04	1.73e-04	0.191	-3.754888	-0.7161356	1599.91	KCTD2	potassium channel tetramerization domain containing 2
4361	6.24e-04	1.73e-04	0.223	-3.754807	-0.837788	1283	MRE11	MRE11 homolog, double strand break repair nuclease
55074	6.27e-04	1.74e-04	0.337	-3.753846	-1.2649316	2977.74	OXR1	oxidation resistance 1
7171	6.27e-04	1.74e-04	0.202	3.753645	0.7578027	53996.51	TPM4	tropomyosin 4
105373041	6.28e-04	1.75e-04	0.558	3.753291	2.0945898	29.02	LOC105373041	uncharacterized LOC105373041
2822	6.28e-04	1.75e-04	0.236	-3.752975	-0.8864749	266.26	GPLD1	glycosylphosphatidylinositol specific phospholipase D1
84869	6.29e-04	1.75e-04	0.202	-3.752545	-0.7582273	795.72	CBR4	carbonyl reductase 4
9975	6.30e-04	1.75e-04	0.377	-3.752351	-1.4138778	674.16	NR1D2	nuclear receptor subfamily 1 group D member 2
440270	6.30e-04	1.75e-04	0.299	3.752292	1.1237291	2175.29	GOLGA8B	golgin A8 family member B
4313	6.30e-04	1.75e-04	0.366	-3.752321	-1.3728634	7043.43	MMP2	matrix metallopeptidase 2
100506730	6.31e-04	1.76e-04	0.446	-3.751731	-1.6735635	105.58	LOC100506730	uncharacterized LOC100506730
57650	6.32e-04	1.76e-04	0.215	-3.751213	-0.806576	1075.53	CIP2A	cellular inhibitor of PP2A
101929698	6.34e-04	1.76e-04	0.569	3.750514	2.1338077	37.04	LOC101929698	uncharacterized LOC101929698
105375508	6.35e-04	1.77e-04	1.067	3.749893	3.9995983	9.9	LOC105375508	uncharacterized LOC105375508
6697	6.36e-04	1.77e-04	0.282	-3.749652	-1.0584404	638.01	SPR	sepiapterin reductase
105375310	6.36e-04	1.77e-04	1.277	3.74953	4.7870615	8.31	LOC105375310	uncharacterized LOC105375310
57605	6.36e-04	1.77e-04	0.379	-3.749448	-1.4223686	556.85	PITPNM2	phosphatidylinositol transfer protein membrane associated 2
374393	6.36e-04	1.77e-04	0.509	-3.749391	-1.9097479	1388.02	FAM111B	FAM111 trypsin like peptidase B
25771	6.36e-04	1.77e-04	0.253	-3.74935	-0.9488312	1176.85	TBC1D22A	TBC1 domain family member 22A
105375513	6.37e-04	1.77e-04	0.347	3.749067	1.3004855	53.67	LOC105375513	replaced by ID 60412
157570	6.37e-04	1.78e-04	0.311	-3.748976	-1.166822	1463.05	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
1111	6.38e-04	1.78e-04	0.336	-3.748296	-1.2607756	1173.43	CHEK1	checkpoint kinase 1
399716	6.42e-04	1.79e-04	0.679	3.746964	2.544797	45.37	LINC02656	long intergenic non-protein coding RNA 2656
100533483	6.42e-04	1.79e-04	0.247	-3.746915	-0.926648	2070.58	DNAAF4-CCPG1	DNAAF4-CCPG1 readthrough (NMD candidate)
2237	6.44e-04	1.80e-04	0.35	-3.745956	-1.3092956	2363.42	FEN1	flap structure-specific endonuclease 1
10452	6.44e-04	1.80e-04	0.319	-3.745812	-1.194372	2129.25	TOMM40	translocase of outer mitochondrial membrane 40
128853	6.44e-04	1.80e-04	0.588	3.745684	2.2031959	29.44	DUSP15	dual specificity phosphatase 15
64398	6.48e-04	1.81e-04	0.384	3.744398	1.4365057	3581.74	PALS1	protein associated with LIN7 1, MAGUK p55 family member
102723922	6.49e-04	1.81e-04	0.747	3.744021	2.796191	48.46	LOC102723922	
169792	6.49e-04	1.81e-04	0.652	3.7439	2.4408028	2317.15	GLIS3	GLIS family zinc finger 3
3303	6.50e-04	1.82e-04	0.322	3.743335	1.2070011	6911.95	HSPA1A	heat shock protein family A (Hsp70) member 1A
79796	6.53e-04	1.82e-04	0.196	-3.742106	-0.7346368	530.75	ALG9	ALG9 alpha-1,2-mannosyltransferase
107986486	6.54e-04	1.83e-04	0.334	-3.741901	-1.2486641	108.7	LOC107986486	
727682	6.54e-04	1.83e-04	0.635	3.74166	2.3761396	20.52	TAB3-AS1	TAB3 antisense RNA 1
151987	6.55e-04	1.83e-04	0.206	3.741078	0.7725212	5939.13	PPP4R2	protein phosphatase 4 regulatory subunit 2
10625	6.55e-04	1.83e-04	0.293	-3.741027	-1.0972386	7449.71	IVNS1ABP	influenza virus NS1A binding protein
729438	6.56e-04	1.83e-04	0.387	-3.740794	-1.4481418	161.99	CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2
100996763	6.58e-04	1.84e-04	0.4	3.739944	1.4961335	718.45	NOTCH2NLB	notch 2 N-terminal like B
255649	6.59e-04	1.84e-04	0.665	3.739433	2.4873389	22.16	OOSP1	oocyte secreted protein 1
85417	6.60e-04	1.85e-04	0.491	-3.739117	-1.8343396	37	CCNB3	cyclin B3
25840	6.60e-04	1.85e-04	0.461	-3.738979	-1.7253951	2033.54	METTL7A	methyltransferase like 7A
28970	6.61e-04	1.85e-04	0.246	-3.73845	-0.9184412	856.31	C11orf54	chromosome 11 open reading frame 54
5739	6.61e-04	1.85e-04	0.284	3.738485	1.0612523	6371.02	PTGIR	prostaglandin I2 receptor
4241	6.62e-04	1.85e-04	0.453	-3.738313	-1.6916603	2031.21	MELTF	melanotransferrin
678655	6.62e-04	1.85e-04	0.241	-3.738165	-0.9020807	448.64	CD27-AS1	CD27 antisense RNA 1
51130	6.67e-04	1.87e-04	0.255	3.736098	0.9532928	509.04	ASB3	ankyrin repeat and SOCS box containing 3
80305	6.67e-04	1.87e-04	0.261	-3.73612	-0.9746734	2606.86	TRABD	TraB domain containing
4571	6.69e-04	1.87e-04	0.374	3.735457	1.3972035	4730.6	TRNP	tRNA-Pro
56108	6.69e-04	1.88e-04	0.421	-3.735276	-1.5732362	187.94	PCDHGA7	protocadherin gamma subfamily A, 7
6098	6.69e-04	1.87e-04	0.504	3.73532	1.8810921	43.71	ROS1	ROS proto-oncogene 1, receptor tyrosine kinase
3306	6.70e-04	1.88e-04	0.45	-3.73482	-1.6804707	61.82	HSPA2	heat shock protein family A (Hsp70) member 2
112268009	6.71e-04	1.88e-04	0.484	3.734289	1.8080829	57.6	LOC112268009	uncharacterized LOC112268009
127281	6.72e-04	1.89e-04	0.359	-3.73389	-1.3400321	193.71	PRXL2B	peroxiredoxin like 2B
5074	6.72e-04	1.89e-04	0.304	3.733813	1.1342542	78.63	PAWR	pro-apoptotic WT1 regulator
3304	6.72e-04	1.89e-04	0.372	3.733761	1.3905271	11226.64	HSPA1B	heat shock protein family A (Hsp70) member 1B
102723859	6.74e-04	1.89e-04	0.266	3.733115	0.9931007	501.68	TBC1D3E	TBC1 domain family member 3E
102724290	6.74e-04	1.89e-04	0.545	3.73288	2.0339051	25.07	LOC102724290	uncharacterized LOC102724290
8854	6.75e-04	1.89e-04	0.406	3.732737	1.515387	184.36	ALDH1A2	aldehyde dehydrogenase 1 family member A2
54933	6.76e-04	1.90e-04	0.623	3.732173	2.3263624	27.04	RHBDL2	rhomboid like 2
105372945	6.79e-04	1.91e-04	0.617	3.731116	2.3006358	25.05	LOC105372945	
55692	6.80e-04	1.91e-04	0.186	3.730566	0.69469	1702.07	LUC7L	LUC7 like
283383	6.84e-04	1.92e-04	0.355	-3.729269	-1.3254311	171.65	ADGRD1	adhesion G protein-coupled receptor D1
100129046	6.85e-04	1.92e-04	0.473	3.728783	1.7635615	94.32	BCAR3-AS1	BCAR3 antisense RNA 1
11218	6.85e-04	1.92e-04	0.269	-3.728827	-1.0042355	1372.38	DDX20	DEAD-box helicase 20
5581	6.85e-04	1.93e-04	0.344	3.728456	1.2837077	369.88	PRKCE	protein kinase C epsilon
154807	6.89e-04	1.94e-04	0.304	-3.727221	-1.1349208	2258.09	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1
8969	6.92e-04	1.95e-04	0.421	-3.725986	-1.5699963	49	H2AC11	H2A clustered histone 11
5928	6.92e-04	1.95e-04	0.27	-3.725722	-1.0067386	5255.03	RBBP4	RB binding protein 4, chromatin remodeling factor
101928705	6.92e-04	1.95e-04	0.32	-3.725724	-1.1935117	128.26	LOC101928705	
111	6.94e-04	1.95e-04	0.695	3.725155	2.5893537	21.24	ADCY5	adenylate cyclase 5
63898	6.95e-04	1.95e-04	0.376	-3.72479	-1.3989428	554.77	SH2D4A	SH2 domain containing 4A
4771	6.95e-04	1.96e-04	0.242	-3.724492	-0.9012116	3211.37	NF2	NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor
49855	6.96e-04	1.96e-04	0.214	3.724198	0.7973395	959.86	SCAPER	S-phase cyclin A associated protein in the ER
100131067	6.96e-04	1.96e-04	0.297	-3.724023	-1.1077257	97.5	CKMT2-AS1	CKMT2 antisense RNA 1
6182	6.99e-04	1.97e-04	0.266	-3.723148	-0.9907477	1442.5	MRPL12	mitochondrial ribosomal protein L12
5239	7.00e-04	1.97e-04	0.443	-3.72279	-1.6509871	73.9	PGM5	phosphoglucomutase 5
126017	7.00e-04	1.97e-04	0.269	-3.72246	-1.0002742	327.98	ZNF813	zinc finger protein 813
79805	7.02e-04	1.98e-04	0.513	3.7219	1.9098449	31.02	VASH2	vasohibin 2
7556	7.02e-04	1.98e-04	0.34	-3.721581	-1.2662223	163.44	ZNF10	zinc finger protein 10
5718	7.02e-04	1.98e-04	0.229	3.721582	0.8506169	5907.16	PSMD12	proteasome 26S subunit, non-ATPase 12
22931	7.05e-04	1.99e-04	0.247	3.720564	0.9191893	3103.46	RAB18	RAB18, member RAS oncogene family
105377572	7.06e-04	1.99e-04	1.178	3.720391	4.3819181	9.47	LOC105377572	uncharacterized LOC105377572
81796	7.07e-04	1.99e-04	0.269	3.719855	1.0021666	1208	SLCO5A1	solute carrier organic anion transporter family member 5A1
1822	7.07e-04	1.99e-04	0.195	3.719857	0.7255122	4155.01	ATN1	atrophin 1
105371493	7.07e-04	1.99e-04	0.498	3.719934	1.8507097	37.87	LOC105371493	uncharacterized LOC105371493
399668	7.09e-04	2.00e-04	0.649	-3.718979	-2.4121754	35.92	SMIM10L2A	small integral membrane protein 10 like 2A
105378104	7.10e-04	2.00e-04	0.932	-3.718679	-3.4642634	11.78	LOC105378104	uncharacterized LOC105378104
2743	7.10e-04	2.00e-04	0.358	-3.718517	-1.3297254	124.63	GLRB	glycine receptor beta
23639	7.10e-04	2.00e-04	0.416	-3.718442	-1.5465634	98.09	DNAAF11	dynein axonemal assembly factor 11
6474	7.10e-04	2.01e-04	0.41	3.718286	1.5238229	26313.03	SHOX2	short stature homeobox 2
407040	7.12e-04	2.01e-04	1.043	3.717621	3.8767811	9.02	MIR34A	microRNA 34a
93978	7.13e-04	2.01e-04	0.589	3.717366	2.1906548	29.58	CLEC6A	C-type lectin domain containing 6A
127933	7.14e-04	2.02e-04	0.267	3.716842	0.9927166	19234.64	UHMK1	U2AF homology motif kinase 1
51274	7.14e-04	2.02e-04	0.417	3.716666	1.550737	4215.53	KLF3	KLF transcription factor 3
135154	7.15e-04	2.02e-04	0.209	-3.716371	-0.7750444	578.7	SDHAF4	succinate dehydrogenase complex assembly factor 4
284371	7.16e-04	2.02e-04	0.279	3.716046	1.0372337	1520.77	ZNF841	zinc finger protein 841
5861	7.18e-04	2.03e-04	0.201	3.715443	0.7471789	14591.84	RAB1A	RAB1A, member RAS oncogene family
85025	7.18e-04	2.03e-04	0.279	3.715307	1.0348998	1306.54	TMEM60	transmembrane protein 60
83759	7.18e-04	2.03e-04	0.236	-3.715193	-0.8754649	624.04	RBM4B	RNA binding motif protein 4B
22937	7.19e-04	2.03e-04	0.238	-3.71486	-0.8826085	2318.19	SCAP	SREBF chaperone
130074	7.21e-04	2.04e-04	0.294	-3.714194	-1.0912784	3055.84	FAM168B	family with sequence similarity 168 member B
374786	7.23e-04	2.05e-04	0.295	-3.713238	-1.0963707	89.42	EFCAB5	EF-hand calcium binding domain 5
5351	7.23e-04	2.05e-04	0.276	-3.713184	-1.0263963	7196.36	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
7533	7.23e-04	2.05e-04	0.254	-3.713126	-0.9416289	4385.52	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
257397	7.25e-04	2.05e-04	0.312	3.712465	1.1570499	2718.8	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3
10477	7.25e-04	2.05e-04	0.232	-3.712248	-0.8619413	1228.28	UBE2E3	ubiquitin conjugating enzyme E2 E3
339488	7.27e-04	2.06e-04	0.289	-3.711622	-1.0735499	295.91	TFAP2E	transcription factor AP-2 epsilon
1786	7.28e-04	2.06e-04	0.447	-3.711247	-1.6588295	9255.74	DNMT1	DNA methyltransferase 1
112268189	7.28e-04	2.06e-04	0.399	3.711162	1.4817152	436.98	LOC112268189	
9735	7.29e-04	2.07e-04	0.385	-3.71077	-1.4280217	2119.81	KNTC1	kinetochore associated 1
101927769	7.29e-04	2.07e-04	1.443	3.710664	5.3531728	6.5	LOC101927769	uncharacterized LOC101927769
9060	7.31e-04	2.07e-04	0.337	3.710079	1.251035	3789.71	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2
10420	7.32e-04	2.08e-04	0.298	3.709578	1.1045376	1359.46	TESK2	testis associated actin remodelling kinase 2
3010	7.35e-04	2.08e-04	0.955	3.708585	3.5414146	9.14	H1-6	H1.6 linker histone, cluster member
81610	7.38e-04	2.09e-04	0.356	-3.707645	-1.3194726	238.2	FAM83D	family with sequence similarity 83 member D
57154	7.43e-04	2.11e-04	0.285	3.70586	1.0579706	3865.94	SMURF1	SMAD specific E3 ubiquitin protein ligase 1
5516	7.45e-04	2.11e-04	0.171	3.705081	0.6330201	6820.53	PPP2CB	protein phosphatase 2 catalytic subunit beta
107984385	7.45e-04	2.12e-04	1.135	3.704804	4.2065749	8.51	LOC107984385	uncharacterized LOC107984385
5892	7.48e-04	2.12e-04	0.223	-3.7039	-0.8252008	692.5	RAD51D	RAD51 paralog D
107984262	7.48e-04	2.12e-04	0.451	-3.703739	-1.6706386	33.96	LOC107984262	uncharacterized LOC107984262
2564	7.50e-04	2.13e-04	0.863	-3.703049	-3.1972669	17.49	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon
595	7.51e-04	2.13e-04	0.495	3.702774	1.8328412	3889.77	CCND1	cyclin D1
254552	7.55e-04	2.14e-04	0.79	-3.701342	-2.9247539	14.79	NUDT8	nudix hydrolase 8
81579	7.56e-04	2.15e-04	0.306	-3.701103	-1.132166	401.47	PLA2G12A	phospholipase A2 group XIIA
58488	7.57e-04	2.15e-04	0.176	-3.700604	-0.6509634	1669.96	PCTP	phosphatidylcholine transfer protein
125061	7.60e-04	2.16e-04	0.272	-3.699558	-1.0065384	1198.86	AFMID	arylformamidase
84924	7.60e-04	2.16e-04	0.255	-3.699391	-0.9424771	309.96	ZNF566	zinc finger protein 566
4569	7.61e-04	2.16e-04	0.369	3.699066	1.3643498	593.3	TRNM	tRNA-Met
56110	7.64e-04	2.17e-04	0.427	-3.698199	-1.5805313	188.08	PCDHGA5	protocadherin gamma subfamily A, 5
7639	7.70e-04	2.19e-04	0.277	-3.696189	-1.0237507	386.02	ZNF85	zinc finger protein 85
343521	7.70e-04	2.19e-04	0.402	3.695915	1.4862719	220.75	DYNLT4	dynein light chain Tctex-type 4
101927547	7.71e-04	2.19e-04	0.667	3.695769	2.4669094	20.9	ANKRD44-IT1	ANKRD44 intronic transcript 1
8473	7.73e-04	2.20e-04	0.248	3.695033	0.9165802	10620.26	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
112267855	7.73e-04	2.20e-04	0.714	-3.694806	-2.6383598	89.19	LOC112267855	uncharacterized LOC112267855
107984836	7.74e-04	2.20e-04	0.47	-3.69451	-1.7370863	34.22	KCTD13-DT	KCTD13 divergent transcript
780	7.75e-04	2.21e-04	0.363	3.694001	1.3408662	117.04	DDR1	discoidin domain receptor tyrosine kinase 1
728661	7.76e-04	2.21e-04	0.269	-3.693845	-0.9935807	3387.46	SLC35E2B	solute carrier family 35 member E2B
101929717	7.76e-04	2.21e-04	0.754	3.693745	2.7832706	11.36	LINC02044	long intergenic non-protein coding RNA 2044
100506462	7.76e-04	2.21e-04	0.548	3.693595	2.0240451	39.8	SRD5A3-AS1	SRD5A3 antisense RNA 1
